DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
44.000000,98.000000,DISTRACCIÓN,2011.000000,5.000000,10.89656984,-72.88639721,44098.000000,44098.000000,665.000000,630.000000,414.000000,1709.000000
44.000000,110.000000,EL MOLINO,2011.000000,5.000000,10.65106316,-72.92165829,44110.000000,44110.000000,1014.000000,2109.000000,4020.000000,7143.000000
44.000000,378.000000,HATONUEVO,2011.000000,5.000000,11.06728208,-72.7625018,44378.000000,44378.000000,853.000000,2233.000000,60.000000,3146.000000
44.000000,279.000000,FONSECA,2011.000000,5.000000,10.8866438,-72.85047149,44279.000000,44279.000000,3041.000000,3983.000000,5477.000000,12501.000000
44.000000,420.000000,LA JAGUA DEL PILAR,2011.000000,5.000000,10.51075068,-73.07159495,44420.000000,44420.000000,945.000000,362.000000,213.000000,1520.000000
44.000000,560.000000,MANAURE,2011.000000,5.000000,11.76999449,-72.4411883,44560.000000,44560.000000,550.000000,1067.000000,115.000000,1732.000000
44.000000,650.000000,SAN JUAN DEL CESAR,2011.000000,5.000000,10.77073498,-73.00170139,44650.000000,44650.000000,5909.000000,3029.000000,13657.000000,22595.000000
44.000000,847.000000,URIBIA,2011.000000,5.000000,11.71494713,-72.26551545,44847.000000,44847.000000,1773.000000,558.000000,1234.000000,3565.000000
44.000000,855.000000,URUMITA,2011.000000,5.000000,10.55998334,-73.01337169,44855.000000,44855.000000,1890.000000,2262.000000,1070.000000,5222.000000
44.000000,874.000000,VILLANUEVA,2011.000000,5.000000,10.60911279,-72.97872775,44874.000000,44874.000000,6396.000000,2397.000000,4514.000000,13307.000000
47.000000,1.000000,SANTA MARTA,2010.000000,5.000000,11.22570314,-74.18839705,47001.000000,47001.000000,35085.000000,143341.000000,59036.000000,237462.000000
47.000000,189.000000,CIÉNAGA,2008.000000,5.000000,11.00743283,-74.24136807,47189.000000,47189.000000,36689.000000,10049.000000,7101.000000,53839.000000
47.000000,245.000000,EL BANCO,2008.000000,5.000000,8.998318273,-73.97939172,47245.000000,47245.000000,7469.000000,10183.000000,312.000000,17964.000000
47.000000,288.000000,FUNDACIÓN,2012.000000,5.000000,10.5148512,-74.19155501,47288.000000,47288.000000,32028.000000,22406.000000,16748.000000,71182.000000
47.000000,980.000000,PRADO - SEVILLA,2006.000000,5.000000,10.76389515,-74.13923254,47980.000000,47980.000000,33390.000000,6680.000000,6275.000000,46345.000000
47.000000,53.000000,ARACATACA,2011.000000,5.000000,10.59084827,-74.18629294,47053.000000,47053.000000,17971.000000,5519.000000,5658.000000,29148.000000
47.000000,675.000000,SALAMINA,2011.000000,5.000000,10.4900398,-74.7931441,47675.000000,47675.000000,4018.000000,381.000000,2489.000000,6888.000000
47.000000,692.000000,SAN SEBASTIÁN DE BUENAVISTA,2011.000000,5.000000,9.240824405,-74.35139556,47692.000000,47692.000000,1254.000000,329.000000,67.000000,1650.000000
47.000000,205.000000,CONCORDIA,2011.000000,5.000000,10.25742477,-74.83365334,47205.000000,47205.000000,2192.000000,231.000000,238.000000,2661.000000
47.000000,703.000000,SAN ZENÓN,2011.000000,5.000000,9.244007073,-74.49973383,47703.000000,47703.000000,434.000000,130.000000,21.000000,585.000000
47.000000,545.000000,PIJIÑO,2011.000000,5.000000,9.331691273,-74.45769135,47545.000000,47545.000000,1036.000000,303.000000,317.000000,1656.000000
47.000000,707.000000,SANTA ANA,2011.000000,5.000000,9.322469287,-74.56778092,47707.000000,47707.000000,1766.000000,809.000000,121.000000,2696.000000
47.000000,551.000000,PIVIJAY,2011.000000,5.000000,10.46134401,-74.6153957,47551.000000,47551.000000,34880.000000,4127.000000,8621.000000,47628.000000
47.000000,30.000000,ALGARROBO,2011.000000,5.000000,10.18449656,-74.06066849,47030.000000,47030.000000,5787.000000,2092.000000,827.000000,8706.000000
47.000000,258.000000,EL PIÑÓN,2011.000000,5.000000,10.40311061,-74.82323068,47258.000000,47258.000000,8275.000000,879.000000,2169.000000,11323.000000
47.000000,555.000000,PLATO,2011.000000,5.000000,9.793402606,-74.78364483,47555.000000,47555.000000,15644.000000,10394.000000,7113.000000,33151.000000
47.000000,58.000000,EL DIFICIL,2011.000000,5.000000,9.847372401,-74.23621556,47058.000000,47058.000000,6256.000000,2900.000000,640.000000,9796.000000
47.000000,268.000000,EL RETÉN,2011.000000,5.000000,10.61113717,-74.26875066,47268.000000,47268.000000,3986.000000,5569.000000,1619.000000,11174.000000
47.000000,570.000000,PUEBLOVIEJO,2011.000000,5.000000,10.99484958,-74.281975,47570.000000,47570.000000,6364.000000,1947.000000,1640.000000,9951.000000
47.000000,720.000000,SANTA BÁRBARA DE PINTO,2011.000000,5.000000,9.433646888,-74.70362605,47720.000000,47720.000000,519.000000,683.000000,31.000000,1233.000000
47.000000,161.000000,CERRO DE SAN ANTONIO,2011.000000,5.000000,10.32626159,-74.86879837,47161.000000,47161.000000,4677.000000,321.000000,114.000000,5112.000000
47.000000,170.000000,CHIVOLO,2011.000000,5.000000,10.02800918,-74.6209275,47170.000000,47170.000000,10520.000000,1464.000000,1773.000000,13757.000000
47.000000,318.000000,GUAMAL,2011.000000,5.000000,9.144758826,-74.22482201,47318.000000,47318.000000,2829.000000,452.000000,163.000000,3444.000000
47.000000,745.000000,SITIONUEVO,2011.000000,5.000000,10.78073791,-74.72310508,47745.000000,47745.000000,17668.000000,1749.000000,3771.000000,23188.000000
47.000000,798.000000,TENERIFE,2011.000000,5.000000,9.898272893,-74.85760389,47798.000000,47798.000000,6586.000000,1003.000000,2284.000000,9873.000000
47.000000,460.000000,GRANADA,2011.000000,5.000000,9.806164532,-74.3920667,47460.000000,47460.000000,1848.000000,983.000000,148.000000,2979.000000
47.000000,541.000000,PEDRAZA,2011.000000,5.000000,10.1878086,-74.91515548,47541.000000,47541.000000,2807.000000,729.000000,169.000000,3705.000000
47.000000,605.000000,REMOLINO,2011.000000,5.000000,10.70184738,-74.71654494,47605.000000,47605.000000,12096.000000,875.000000,4407.000000,17378.000000
47.000000,660.000000,SAN ÁNGEL,2011.000000,5.000000,10.03251902,-74.21396122,47660.000000,47660.000000,14916.000000,658.000000,1790.000000,17364.000000
47.000000,960.000000,PUNTA DE PIEDRAS,2011.000000,5.000000,10.16935704,-74.71712026,47960.000000,47960.000000,2554.000000,465.000000,282.000000,3301.000000
50.000000,6.000000,ACACÍAS,2008.000000,5.000000,3.991014028,-73.76560234,50006.000000,50006.000000,3541.000000,11977.000000,574.000000,16092.000000
50.000000,110.000000,BARRANCA DE UPÍA,2011.000000,5.000000,4.569068667,-72.9665821,50110.000000,50110.000000,598.000000,964.000000,18.000000,1580.000000
50.000000,124.000000,CABUYARO,2011.000000,5.000000,4.285083357,-72.79274218,50124.000000,50124.000000,484.000000,553.000000,9.000000,1046.000000
50.000000,150.000000,CASTILLA LA NUEVA,2011.000000,5.000000,3.827479437,-73.68901383,50150.000000,50150.000000,608.000000,1024.000000,4.000000,1636.000000
50.000000,245.000000,EL CALVARIO,2011.000000,5.000000,4.352170158,-73.71345503,50245.000000,50245.000000,677.000000,54.000000,5.000000,736.000000
50.000000,287.000000,FUENTE DE ORO,2011.000000,5.000000,3.462211072,-73.61955371,50287.000000,50287.000000,1942.000000,2104.000000,147.000000,4193.000000
50.000000,223.000000,SAN LUIS DE CUBARRAL,2011.000000,5.000000,3.793034197,-73.84096296,50223.000000,50223.000000,821.000000,993.000000,611.000000,2425.000000
50.000000,350.000000,LA MACARENA,2011.000000,5.000000,2.18362947,-73.78646619,50350.000000,50350.000000,9639.000000,260.000000,1625.000000,11524.000000
50.000000,450.000000,PUERTO CONCORDIA,2011.000000,5.000000,2.623791542,-72.75710046,50450.000000,50450.000000,7713.000000,1444.000000,2649.000000,11806.000000
50.000000,577.000000,PUERTO LLERAS,2011.000000,5.000000,3.269408421,-73.37317866,50577.000000,50577.000000,9257.000000,806.000000,967.000000,11030.000000
50.000000,318.000000,GUAMAL,2011.000000,5.000000,3.879882455,-73.77082948,50318.000000,50318.000000,765.000000,1003.000000,52.000000,1820.000000
50.000000,325.000000,MAPIRIPÁN,2011.000000,5.000000,2.89200026,-72.13324949,50325.000000,50325.000000,18684.000000,1773.000000,4290.000000,24747.000000
50.000000,330.000000,MESETAS,2011.000000,5.000000,3.382245855,-74.04436642,50330.000000,50330.000000,11555.000000,666.000000,913.000000,13134.000000
50.000000,370.000000,URIBE,2011.000000,5.000000,3.238327068,-74.35067139,50370.000000,50370.000000,8441.000000,495.000000,360.000000,9296.000000
50.000000,568.000000,PUERTO GAITÁN,2011.000000,5.000000,4.31202706,-72.08295486,50568.000000,50568.000000,6061.000000,1918.000000,447.000000,8426.000000
50.000000,590.000000,PUERTO RICO,2011.000000,5.000000,2.941649276,-73.20748601,50590.000000,50590.000000,17600.000000,624.000000,4105.000000,22329.000000
50.000000,680.000000,SAN CARLOS DE GUAROA,2011.000000,5.000000,3.710534484,-73.24158942,50680.000000,50680.000000,986.000000,767.000000,20.000000,1773.000000
50.000000,683.000000,SAN JUAN DE ARAMA,2011.000000,5.000000,3.372283321,-73.87499021,50683.000000,50683.000000,5525.000000,1236.000000,2101.000000,8862.000000
50.000000,686.000000,SAN JUANITO,2011.000000,5.000000,4.458223603,-73.67630237,50686.000000,50686.000000,597.000000,52.000000,80.000000,729.000000
50.000000,400.000000,LEJANÍAS,2011.000000,5.000000,3.526078403,-74.02472367,50400.000000,50400.000000,7383.000000,2211.000000,1252.000000,10846.000000
50.000000,573.000000,PUERTO LÓPEZ,2011.000000,5.000000,4.092853697,-72.95586,50573.000000,50573.000000,3689.000000,3766.000000,475.000000,7930.000000
50.000000,606.000000,RESTREPO,2011.000000,5.000000,4.261279015,-73.56351652,50606.000000,50606.000000,776.000000,2115.000000,257.000000,3148.000000
50.000000,689.000000,SAN MARTÍN,2011.000000,5.000000,3.701610526,-73.69597218,50689.000000,50689.000000,2675.000000,6426.000000,334.000000,9435.000000
50.000000,711.000000,VISTAHERMOSA,2011.000000,5.000000,3.127717111,-73.75127901,50711.000000,50711.000000,30558.000000,1214.000000,10618.000000,42390.000000
50.000000,1.000000,VILLAVICENCIO,2011.000000,5.000000,4.12295758,-73.6268779,50001.000000,50001.000000,7725.000000,107365.000000,1584.000000,116674.000000
50.000000,226.000000,CUMARAL,2011.000000,5.000000,4.268784669,-73.48614304,50226.000000,50226.000000,1587.000000,4250.000000,123.000000,5960.000000
50.000000,251.000000,EL CASTILLO,2011.000000,5.000000,3.563879123,-73.79425068,50251.000000,50251.000000,7744.000000,1285.000000,2408.000000,11437.000000
50.000000,270.000000,EL DORADO,2011.000000,5.000000,3.739129239,-73.8351619,50270.000000,50270.000000,1963.000000,714.000000,1175.000000,3852.000000
50.000000,313.000000,GRANADA,2011.000000,5.000000,3.544871366,-73.7062713,50313.000000,50313.000000,5755.000000,17595.000000,320.000000,23670.000000
52.000000,356.000000,IPIALES,2012.000000,5.000000,0.828204252,-77.6462686,52356.000000,52356.000000,2172.000000,6111.000000,3492.000000,11775.000000
52.000000,835.000000,TUMACO,2012.000000,5.000000,1.761333678,-78.78154404,52835.000000,52835.000000,43704.000000,17029.000000,82390.000000,143123.000000
52.000000,381.000000,LA FLORIDA,2011.000000,5.000000,1.298714413,-77.40566936,52381.000000,52381.000000,1471.000000,1455.000000,51.000000,2977.000000
52.000000,385.000000,LA LLANADA,2011.000000,5.000000,1.472922187,-77.58000042,52385.000000,52385.000000,1215.000000,996.000000,1159.000000,3370.000000
52.000000,390.000000,LA TOLA,2011.000000,5.000000,2.399225333,-78.19021309,52390.000000,52390.000000,2297.000000,147.000000,1821.000000,4265.000000
52.000000,405.000000,LEIVA,2011.000000,5.000000,1.93436757,-77.30633585,52405.000000,52405.000000,5906.000000,838.000000,2063.000000,8807.000000
52.000000,411.000000,LINARES,2011.000000,5.000000,1.35127831,-77.52362692,52411.000000,52411.000000,2508.000000,2350.000000,65.000000,4923.000000
52.000000,685.000000,SAN BERNARDO,2011.000000,5.000000,1.514431045,-77.04708963,52685.000000,52685.000000,500.000000,335.000000,45.000000,880.000000
52.000000,254.000000,EL PEÑOL,2011.000000,5.000000,1.453634069,-77.43983629,52254.000000,52254.000000,1097.000000,777.000000,52.000000,1926.000000
52.000000,256.000000,EL ROSARIO,2011.000000,5.000000,1.743204703,-77.33514079,52256.000000,52256.000000,5801.000000,1191.000000,2771.000000,9763.000000
52.000000,258.000000,EL TABLÓN DE GÓMEZ,2011.000000,5.000000,1.427293213,-77.09734632,52258.000000,52258.000000,5323.000000,644.000000,2530.000000,8497.000000
52.000000,260.000000,EL TAMBO,2011.000000,5.000000,1.407983829,-77.39075115,52260.000000,52260.000000,1083.000000,1720.000000,80.000000,2883.000000
52.000000,287.000000,FUNES,2011.000000,5.000000,1.001120785,-77.44937399,52287.000000,52287.000000,342.000000,171.000000,76.000000,589.000000
52.000000,354.000000,IMUÉS,2011.000000,5.000000,1.055198291,-77.49656757,52354.000000,52354.000000,95.000000,356.000000,2.000000,453.000000
52.000000,418.000000,SOTOMAYOR,2011.000000,5.000000,1.49420522,-77.52108754,52418.000000,52418.000000,2883.000000,3851.000000,5411.000000,12145.000000
52.000000,435.000000,PIEDRANCHA,2011.000000,5.000000,1.140841618,-77.86465833,52435.000000,52435.000000,1245.000000,672.000000,343.000000,2260.000000
52.000000,687.000000,SAN LORENZO,2011.000000,5.000000,1.50315632,-77.21540051,52687.000000,52687.000000,1174.000000,2138.000000,26.000000,3338.000000
52.000000,693.000000,SAN PABLO,2011.000000,5.000000,1.669158039,-77.01272834,52693.000000,52693.000000,2012.000000,489.000000,257.000000,2758.000000
52.000000,694.000000,SAN PEDRO DE CARTAGO,2011.000000,5.000000,1.552084935,-77.12074197,52694.000000,52694.000000,212.000000,226.000000,11.000000,449.000000
52.000000,838.000000,TÚQUERRES,2011.000000,5.000000,1.086639011,-77.61785363,52838.000000,52838.000000,687.000000,1252.000000,145.000000,2084.000000
52.000000,378.000000,LA CRUZ,2011.000000,5.000000,1.600624326,-76.97132248,52378.000000,52378.000000,1848.000000,884.000000,710.000000,3442.000000
52.000000,399.000000,LA UNIÓN,2011.000000,5.000000,1.592477177,-77.12838567,52399.000000,52399.000000,1602.000000,2812.000000,109.000000,4523.000000
52.000000,427.000000,PAYÁN,2011.000000,5.000000,1.766123527,-78.18430368,52427.000000,52427.000000,5269.000000,128.000000,2557.000000,7954.000000
52.000000,480.000000,NARIÑO,2011.000000,5.000000,1.289543433,-77.35816287,52480.000000,52480.000000,391.000000,540.000000,15.000000,946.000000
52.000000,506.000000,OSPINA,2011.000000,5.000000,1.0585296,-77.5660718,52506.000000,52506.000000,42.000000,92.000000,5.000000,139.000000
52.000000,520.000000,SALAHONDA,2011.000000,5.000000,2.039887239,-78.65822336,52520.000000,52520.000000,3469.000000,591.000000,1034.000000,5094.000000
52.000000,699.000000,GUACHAVÉS,2011.000000,5.000000,1.221645292,-77.67729446,52699.000000,52699.000000,3167.000000,485.000000,527.000000,4179.000000
52.000000,473.000000,MOSQUERA,2011.000000,5.000000,2.509225746,-78.45137601,52473.000000,52473.000000,2629.000000,1176.000000,180.000000,3985.000000
52.000000,490.000000,BOCAS DE SATINGA,2011.000000,5.000000,2.347547107,-78.32877504,52490.000000,52490.000000,11959.000000,2727.000000,3529.000000,18215.000000
52.000000,621.000000,SAN JOSÉ,2011.000000,5.000000,1.696986918,-78.24467611,52621.000000,52621.000000,8856.000000,123.000000,3367.000000,12346.000000
52.000000,540.000000,POLICARPA,2011.000000,5.000000,1.627891779,-77.46043331,52540.000000,52540.000000,15417.000000,1574.000000,6959.000000,23950.000000
52.000000,560.000000,POTOSÍ,2011.000000,5.000000,0.806728431,-77.5725367,52560.000000,52560.000000,418.000000,711.000000,18.000000,1147.000000
52.000000,565.000000,PROVIDENCIA,2011.000000,5.000000,1.239125832,-77.59747383,52565.000000,52565.000000,441.000000,929.000000,145.000000,1515.000000
52.000000,573.000000,PUERRES,2011.000000,5.000000,0.883414836,-77.50300513,52573.000000,52573.000000,413.000000,603.000000,87.000000,1103.000000
52.000000,786.000000,TAMINANGO,2011.000000,5.000000,1.570127638,-77.28072792,52786.000000,52786.000000,1794.000000,12765.000000,254.000000,14813.000000
52.000000,788.000000,TANGUA,2011.000000,5.000000,1.094534348,-77.39443729,52788.000000,52788.000000,1804.000000,468.000000,116.000000,2388.000000
52.000000,678.000000,SAMANIEGO,2011.000000,5.000000,1.334546291,-77.59475731,52678.000000,52678.000000,8636.000000,11810.000000,4563.000000,25009.000000
52.000000,317.000000,GUACHUCAL,2011.000000,5.000000,0.960368496,-77.73165563,52317.000000,52317.000000,192.000000,101.000000,7.000000,300.000000
52.000000,612.000000,RICAURTE,2011.000000,5.000000,1.211227702,-77.99399223,52612.000000,52612.000000,3590.000000,2104.000000,7072.000000,12766.000000
52.000000,320.000000,GUAITARILLA,2011.000000,5.000000,1.130656952,-77.54987727,52320.000000,52320.000000,371.000000,254.000000,25.000000,650.000000
52.000000,323.000000,GUALMATÁN,2011.000000,5.000000,0.91935844,-77.5664755,52323.000000,52323.000000,25.000000,78.000000,5.000000,108.000000
52.000000,683.000000,SANDONÁ,2011.000000,5.000000,1.285591892,-77.47026741,52683.000000,52683.000000,968.000000,2585.000000,257.000000,3810.000000
52.000000,696.000000,ISCUANDÉ,2011.000000,5.000000,2.450758225,-77.97992079,52696.000000,52696.000000,5916.000000,480.000000,4162.000000,10558.000000
52.000000,885.000000,YACUANQUER,2011.000000,5.000000,1.115822241,-77.40180994,52885.000000,52885.000000,114.000000,316.000000,9.000000,439.000000
52.000000,352.000000,ILES,2011.000000,5.000000,0.968495857,-77.52139514,52352.000000,52352.000000,65.000000,500.000000,12.000000,577.000000
52.000000,1.000000,SAN JUAN DE PASTO,2011.000000,5.000000,1.212839424,-77.27812499,52001.000000,52001.000000,5147.000000,65728.000000,7021.000000,77896.000000
52.000000,22.000000,ALDANA,2011.000000,5.000000,0.882243596,-77.70037482,52022.000000,52022.000000,64.000000,67.000000,11.000000,142.000000
52.000000,203.000000,GÉNOVA,2011.000000,5.000000,1.643622992,-77.01898035,52203.000000,52203.000000,1423.000000,186.000000,20.000000,1629.000000
52.000000,233.000000,CUMBITARA,2011.000000,5.000000,1.64767179,-77.5784311,52233.000000,52233.000000,8312.000000,1054.000000,2901.000000,12267.000000
52.000000,250.000000,EL CHARCO,2011.000000,5.000000,2.476974079,-78.11029806,52250.000000,52250.000000,16338.000000,752.000000,27298.000000,44388.000000
52.000000,36.000000,ANCUYÁ,2011.000000,5.000000,1.262450623,-77.51461157,52036.000000,52036.000000,270.000000,676.000000,40.000000,986.000000
52.000000,51.000000,BERRUECOS,2011.000000,5.000000,1.50342206,-77.13544969,52051.000000,52051.000000,391.000000,756.000000,5.000000,1152.000000
52.000000,19.000000,SAN JOSÉ,2011.000000,5.000000,1.473940616,-77.08125969,52019.000000,52019.000000,1084.000000,550.000000,314.000000,1948.000000
52.000000,210.000000,CONTADERO,2011.000000,5.000000,0.910963545,-77.54993036,52210.000000,52210.000000,83.000000,118.000000,10.000000,211.000000
52.000000,79.000000,BARBACOAS,2011.000000,5.000000,1.673571646,-78.1382612,52079.000000,52079.000000,18376.000000,3148.000000,8826.000000,30350.000000
52.000000,207.000000,CONSACÁ,2011.000000,5.000000,1.207194331,-77.46571841,52207.000000,52207.000000,502.000000,1722.000000,11.000000,2235.000000
52.000000,215.000000,CÓRDOBA,2011.000000,5.000000,0.853665966,-77.51806895,52215.000000,52215.000000,748.000000,4951.000000,672.000000,6371.000000
52.000000,224.000000,CARLOSAMA,2011.000000,5.000000,0.86304473,-77.72969223,52224.000000,52224.000000,258.000000,339.000000,1084.000000,1681.000000
52.000000,227.000000,CUMBAL,2011.000000,5.000000,0.906450846,-77.79124207,52227.000000,52227.000000,717.000000,455.000000,494.000000,1666.000000
52.000000,83.000000,BELÉN,2011.000000,5.000000,1.595644304,-77.01628783,52083.000000,52083.000000,811.000000,122.000000,41.000000,974.000000
52.000000,110.000000,BUESACO,2011.000000,5.000000,1.384763355,-77.15646331,52110.000000,52110.000000,1723.000000,2356.000000,428.000000,4507.000000
54.000000,498.000000,OCAÑA,2012.000000,5.000000,8.246666365,-73.35519572,54498.000000,54498.000000,7697.000000,25596.000000,3847.000000,37140.000000
54.000000,518.000000,PAMPLONA,2012.000000,5.000000,7.373134603,-72.64770244,54518.000000,54518.000000,480.000000,1212.000000,48.000000,1740.000000
54.000000,206.000000,CONVENCIÓN,2011.000000,5.000000,8.469995018,-73.33719493,54206.000000,54206.000000,9369.000000,2674.000000,8427.000000,20470.000000
54.000000,347.000000,HERRÁN,2011.000000,5.000000,7.506185377,-72.48317121,54347.000000,54347.000000,81.000000,46.000000,193.000000,320.000000
54.000000,405.000000,LOS PATIOS,2011.000000,5.000000,7.833492673,-72.50603675,54405.000000,54405.000000,905.000000,3132.000000,42.000000,4079.000000
54.000000,3.000000,ÁBREGO,2011.000000,5.000000,8.081204184,-73.22141743,54003.000000,54003.000000,6219.000000,2155.000000,1016.000000,9390.000000
54.000000,99.000000,BOCHALEMA,2011.000000,5.000000,7.61206781,-72.64728173,54099.000000,54099.000000,160.000000,370.000000,93.000000,623.000000
54.000000,109.000000,BUCARASICA,2011.000000,5.000000,8.039441945,-72.86692368,54109.000000,54109.000000,1304.000000,351.000000,469.000000,2124.000000
54.000000,128.000000,CÁCHIRA,2011.000000,5.000000,7.741859738,-73.04849612,54128.000000,54128.000000,2644.000000,406.000000,75.000000,3125.000000
54.000000,223.000000,CUCUTILLA,2011.000000,5.000000,7.539173876,-72.77244677,54223.000000,54223.000000,597.000000,633.000000,24.000000,1254.000000
54.000000,245.000000,EL CARMEN,2011.000000,5.000000,8.510758825,-73.4467754,54245.000000,54245.000000,7395.000000,1357.000000,1423.000000,10175.000000
54.000000,377.000000,LABATECA,2011.000000,5.000000,7.29839429,-72.49606203,54377.000000,54377.000000,304.000000,102.000000,7.000000,413.000000
54.000000,385.000000,LA ESPERANZA,2011.000000,5.000000,7.639492659,-73.32743359,54385.000000,54385.000000,3220.000000,1130.000000,160.000000,4510.000000
54.000000,398.000000,LA PLAYA,2011.000000,5.000000,8.213593826,-73.23813909,54398.000000,54398.000000,3713.000000,384.000000,292.000000,4389.000000
54.000000,51.000000,ARBOLEDAS,2011.000000,5.000000,7.642690665,-72.798834,54051.000000,54051.000000,1718.000000,176.000000,151.000000,2045.000000
54.000000,418.000000,LOURDES,2011.000000,5.000000,7.945235869,-72.83204691,54418.000000,54418.000000,330.000000,166.000000,379.000000,875.000000
54.000000,172.000000,CHINÁCOTA,2011.000000,5.000000,7.602562969,-72.60245029,54172.000000,54172.000000,344.000000,942.000000,7.000000,1293.000000
54.000000,174.000000,CHITAGÁ,2011.000000,5.000000,7.138537607,-72.66480971,54174.000000,54174.000000,646.000000,80.000000,57.000000,783.000000
54.000000,250.000000,EL TARRA,2011.000000,5.000000,8.577231027,-73.09467081,54250.000000,54250.000000,13488.000000,2766.000000,7187.000000,23441.000000
54.000000,261.000000,EL ZULIA,2011.000000,5.000000,7.937073101,-72.60393412,54261.000000,54261.000000,2311.000000,3595.000000,664.000000,6570.000000
54.000000,344.000000,HACARÍ,2011.000000,5.000000,8.321629406,-73.14590841,54344.000000,54344.000000,6076.000000,1548.000000,2519.000000,10143.000000
54.000000,520.000000,PAMPLONITA,2011.000000,5.000000,7.435853979,-72.63843801,54520.000000,54520.000000,58.000000,47.000000,8.000000,113.000000
54.000000,553.000000,PUERTO SANTANDER,2011.000000,5.000000,8.361170349,-72.409351,54553.000000,54553.000000,1331.000000,1284.000000,54.000000,2669.000000
54.000000,871.000000,VILLA CARO,2011.000000,5.000000,7.914369504,-72.97292384,54871.000000,54871.000000,241.000000,133.000000,24.000000,398.000000
54.000000,874.000000,VILLA DEL ROSARIO,2011.000000,5.000000,7.849046596,-72.47051925,54874.000000,54874.000000,1982.000000,6411.000000,197.000000,8590.000000
54.000000,670.000000,SAN CALIXTO,2011.000000,5.000000,8.398315286,-73.20669102,54670.000000,54670.000000,7230.000000,981.000000,6459.000000,14670.000000
54.000000,680.000000,SANTIAGO,2011.000000,5.000000,7.865390222,-72.71645823,54680.000000,54680.000000,174.000000,38.000000,2.000000,214.000000
54.000000,720.000000,SARDINATA,2011.000000,5.000000,8.084233658,-72.80006112,54720.000000,54720.000000,10204.000000,1708.000000,3810.000000,15722.000000
54.000000,800.000000,TEORAMA,2011.000000,5.000000,8.437233734,-73.28698543,54800.000000,54800.000000,12431.000000,2367.000000,4541.000000,19339.000000
54.000000,599.000000,RAGONVALIA,2011.000000,5.000000,7.577462278,-72.47601923,54599.000000,54599.000000,171.000000,122.000000,8.000000,301.000000
54.000000,660.000000,SALAZAR,2011.000000,5.000000,7.772718285,-72.80876862,54660.000000,54660.000000,1092.000000,262.000000,110.000000,1464.000000
54.000000,239.000000,DURANIA,2011.000000,5.000000,7.714218998,-72.65619808,54239.000000,54239.000000,259.000000,221.000000,7.000000,487.000000
54.000000,810.000000,TIBÚ,2011.000000,5.000000,8.6397177,-72.73591937,54810.000000,54810.000000,53422.000000,2723.000000,9178.000000,65323.000000
54.000000,820.000000,TOLEDO,2011.000000,5.000000,7.310152429,-72.48489083,54820.000000,54820.000000,1240.000000,508.000000,53.000000,1801.000000
54.000000,1.000000,CÚCUTA,2011.000000,5.000000,7.905267117,-72.50559097,54001.000000,54001.000000,16922.000000,91560.000000,6928.000000,115410.000000
63.000000,1.000000,ARMENIA,2012.000000,5.000000,4.538104719,-75.68000362,63001.000000,63001.000000,1973.000000,24515.000000,303.000000,26791.000000
63.000000,130.000000,CALARCÁ,2008.000000,5.000000,4.516195117,-75.64908816,63130.000000,63130.000000,2147.000000,6576.000000,819.000000,9542.000000
63.000000,401.000000,LA TEBAIDA,2012.000000,5.000000,4.4529924,-75.78669575,63401.000000,63401.000000,440.000000,4773.000000,23.000000,5236.000000
63.000000,594.000000,QUIMBAYA,2011.000000,5.000000,4.624556406,-75.76359431,63594.000000,63594.000000,566.000000,3708.000000,22.000000,4296.000000
63.000000,111.000000,BUENAVISTA,2011.000000,5.000000,4.35862518,-75.74019566,63111.000000,63111.000000,64.000000,474.000000,6.000000,544.000000
63.000000,302.000000,GÉNOVA,2011.000000,5.000000,4.207745662,-75.7895561,63302.000000,63302.000000,2900.000000,1277.000000,369.000000,4546.000000
63.000000,190.000000,CIRCASIA,2011.000000,5.000000,4.617299132,-75.63580484,63190.000000,63190.000000,443.000000,2323.000000,14.000000,2780.000000
63.000000,212.000000,CÓRDOBA,2011.000000,5.000000,4.392929739,-75.6875035,63212.000000,63212.000000,1001.000000,891.000000,84.000000,1976.000000
63.000000,548.000000,PIJAO,2011.000000,5.000000,4.334497096,-75.70319879,63548.000000,63548.000000,1560.000000,1390.000000,346.000000,3296.000000
63.000000,690.000000,SALENTO,2011.000000,5.000000,4.637502683,-75.57061551,63690.000000,63690.000000,485.000000,644.000000,146.000000,1275.000000
63.000000,272.000000,FILANDIA,2011.000000,5.000000,4.675026725,-75.6580545,63272.000000,63272.000000,178.000000,948.000000,7.000000,1133.000000
66.000000,1.000000,PEREIRA,2011.000000,5.000000,4.80700197,-75.71826705,66001.000000,66001.000000,3693.000000,54482.000000,801.000000,58976.000000
66.000000,45.000000,APÍA,2011.000000,5.000000,5.106519706,-75.94178944,66045.000000,66045.000000,1353.000000,1266.000000,107.000000,2726.000000
66.000000,170.000000,DOSQUEBRADAS,2011.000000,5.000000,4.826246267,-75.68028641,66170.000000,66170.000000,1317.000000,11388.000000,49.000000,12754.000000
