type,properties/OD_Pair,properties/OrgLat,properties/OrgLon,properties/DestLat,properties/DestLon,properties/Count,properties/Origin,properties/Dest,properties/OrgMun,properties/DestMun,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1
Feature,5045-47189,7.882717,-76.626186,11.007433,-74.241368,174,5045,47189,APARTADÓ,CIÉNAGA,LineString,-76.6261859722999,7.88271669619,-74.2413680715999,11.0074328252
Feature,47980-47570,10.763895,-74.139233,10.99485,-74.281975,174,47980,47570,PRADO - SEVILLA,PUEBLOVIEJO,LineString,-74.139232543,10.7638951541,-74.2819750036999,10.9948495829
Feature,44430-44279,11.378362,-72.241551,10.886644,-72.850471,174,44430,44279,MAICAO,FONSECA,LineString,-72.2415513962999,11.3783618742999,-72.8504714895999,10.8866438
Feature,20045-20250,9.705162,-73.279159,9.661878,-73.746454,174,20045,20250,BECERRIL,EL PASO,LineString,-73.2791587810999,9.70516249492,-73.7464543126999,9.66187835654
Feature,68081-20011,7.067976,-73.846686,8.310121,-73.6013,174,68081,20011,BARRANCABERMEJA,AGUACHICA,LineString,-73.8466857443,7.06797552653,-73.6013004489999,8.31012096837
Feature,68669-68276,6.812514,-72.848835,7.074187,-73.097661,174,68669,68276,SAN ANDRÉS,FLORIDABLANCA,LineString,-72.8488347619999,6.81251371518,-73.0976614006,7.074187481910001
Feature,5237-5001,6.485885,-75.394095,6.248941,-75.577056,174,5237,5001,DONMATÍAS,MEDELLÍN,LineString,-75.3940951645,6.48588534619,-75.5770556256999,6.24894080931
Feature,27135-5001,5.335387,-76.72722,6.248941,-75.577056,174,27135,5001,MANAGRÚ,MEDELLÍN,LineString,-76.7272200610999,5.33538667136,-75.5770556256999,6.24894080931
Feature,50711-85001,3.127717,-73.751279,5.332228,-72.393994,174,50711,85001,VISTAHERMOSA,YOPAL,LineString,-73.7512790116,3.12771711129,-72.3939942485999,5.33222810526
Feature,66075-66001,4.949441,-75.958465,4.807002,-75.718267,174,66075,66001,BALBOA,PEREIRA,LineString,-75.9584646486,4.94944123647,-75.7182670472,4.80700196952
Feature,13140-11001,10.251025,-74.91381,4.650528,-74.105972,174,13140,11001,CALAMAR,"BOGOTÁ, D.C.",LineString,-74.913809567,10.2510248115,-74.105971599,4.65052840264
Feature,41548-11001,2.266981,-75.804837,4.650528,-74.105972,174,41548,11001,PITAL,"BOGOTÁ, D.C.",LineString,-75.8048370486999,2.26698138891,-74.105971599,4.65052840264
Feature,20001-25754,10.461893,-73.258517,4.576529,-74.215511,174,20001,25754,VALLEDUPAR,SOACHA,LineString,-73.2585170443999,10.4618933985,-74.2155110973999,4.57652885514
Feature,86571-25754,0.963536,-76.408022,4.576529,-74.215511,174,86571,25754,PUERTO GUZMÁN,SOACHA,LineString,-76.408021749,0.963535947743,-74.2155110973999,4.57652885514
Feature,18753-76364,2.113418,-74.77196,3.262997,-76.540231,174,18753,76364,SAN VICENTE DEL CAGUÁN,JAMUNDÍ,LineString,-74.7719596917,2.11341773815,-76.5402305374,3.26299651392
Feature,19693-19807,1.838679,-76.769833,2.352227,-76.682831,174,19693,19807,SAN SEBASTIÁN,TIMBÍO,LineString,-76.7698325204,1.83867862572,-76.6828312604999,2.35222748472
Feature,44035-44430,11.162711,-72.588756,11.378362,-72.241551,173,44035,44430,ALBANIA,MAICAO,LineString,-72.5887556380999,11.1627111512,-72.2415513962999,11.378361874299902
Feature,44001-44855,11.529125,-72.912271,10.559983,-73.013372,173,44001,44855,RIOHACHA,URUMITA,LineString,-72.9122712548,11.5291254274,-73.013371688,10.5599833382
Feature,13894-47798,9.748568,-74.81496,9.898273,-74.857604,173,13894,47798,ZAMBRANO,TENERIFE,LineString,-74.8149599707,9.74856772595999,-74.8576038870999,9.89827289339
Feature,68689-54001,6.879813,-73.410018,7.905267,-72.505591,173,68689,54001,SAN VICENTE DE CHUCURÍ,CÚCUTA,LineString,-73.410018281,6.87981334019,-72.5055909658999,7.905267116589999
Feature,20517-81001,8.956043,-73.625399,7.077995,-70.761888,173,20517,81001,PAILITAS,ARAUCA,LineString,-73.6253987915,8.95604299466,-70.7618882371999,7.07799540519
Feature,11001-68081,4.650528,-74.105972,7.067976,-73.846686,173,11001,68081,"BOGOTÁ, D.C.",BARRANCABERMEJA,LineString,-74.105971599,4.65052840264,-73.8466857443,7.06797552653
Feature,95200-5001,1.336792,-71.95126,6.248941,-75.577056,173,95200,5001,MIRAFLORES,MEDELLÍN,LineString,-71.9512603082,1.33679172995,-75.5770556256999,6.24894080931
Feature,5467-5129,5.946564,-75.523754,6.091578,-75.634494,173,5467,5129,MONTEBELLO,CALDAS,LineString,-75.5237539337999,5.94656365897,-75.6344938042,6.0915778465
Feature,27205-27001,5.092954,-76.649348,5.692349,-76.651125,173,27205,27001,CONDOTO,SAN FRANCISCO DE QUIBDO,LineString,-76.6493475049999,5.09295442166,-76.6511246326,5.69234946496
Feature,15572-17380,5.973314,-74.575054,5.4439,-74.674452,173,15572,17380,PUERTO BOYACÁ,LA DORADA,LineString,-74.5750541384999,5.97331379455,-74.674452152,5.44389999408
Feature,27075-11001,6.22447,-77.403773,4.650528,-74.105972,173,27075,11001,CIUDAD MÚTIS,"BOGOTÁ, D.C.",LineString,-77.4037730965,6.22447038476,-74.105971599,4.65052840264
Feature,25662-25754,4.847253,-74.621656,4.576529,-74.215511,173,25662,25754,SAN JUAN DE RIOSECO,SOACHA,LineString,-74.6216559050999,4.84725315295,-74.2155110973999,4.57652885514
Feature,19455-19001,3.251894,-76.22967,2.447699,-76.624469,173,19455,19001,MIRANDA,POPAYÁN,LineString,-76.229670428,3.251894066,-76.62446903320001,2.4476985537
Feature,19548-19001,2.638574,-76.528598,2.447699,-76.624469,173,19548,19001,PIENDAMÓ,POPAYÁN,LineString,-76.5285980339999,2.63857438692,-76.62446903320001,2.4476985537
Feature,41378-19001,2.198372,-75.979197,2.447699,-76.624469,173,41378,19001,LA ARGENTINA,POPAYÁN,LineString,-75.9791967572,2.19837192659,-76.62446903320001,2.4476985537
Feature,70001-44001,9.300455,-75.395996,11.529125,-72.912271,172,70001,44001,SINCELEJO,RIOHACHA,LineString,-75.3959960643999,9.30045521524,-72.9122712548,11.5291254274
Feature,47660-8758,10.032519,-74.213961,10.90618,-74.793567,172,47660,8758,SAN ÁNGEL,SOLEDAD,LineString,-74.2139612232,10.032519022,-74.7935670006999,10.9061797919
Feature,47268-47053,10.611137,-74.268751,10.590848,-74.186293,172,47268,47053,EL RETÉN,ARACATACA,LineString,-74.2687506633999,10.6111371734,-74.1862929436999,10.5908482677
Feature,5154-13430,7.97776,-75.198514,9.241367,-74.755668,172,5154,13430,CAUCASIA,MAGANGUÉ,LineString,-75.1985143434999,7.97776036996,-74.7556678557999,9.24136746688
Feature,23001-5659,8.746423,-75.876635,8.759491,-76.52889,172,23001,5659,MONTERÍA,SAN JUAN DE URABÁ,LineString,-75.8766346495,8.74642258289999,-76.5288897939999,8.75949060552
Feature,5120-23555,7.576322,-75.350108,8.409121,-75.584097,172,5120,23555,CÁCERES,PLANETA RICA,LineString,-75.3501083098,7.57632158107,-75.5840965622,8.40912149513
Feature,81794-54820,6.457692,-71.740613,7.310152,-72.484891,172,81794,54820,TAME,TOLEDO,LineString,-71.7406131925999,6.45769174666,-72.4848908276999,7.310152428630001
Feature,54003-68276,8.081204,-73.221417,7.074187,-73.097661,172,54003,68276,ÁBREGO,FLORIDABLANCA,LineString,-73.2214174328999,8.08120418398,-73.0976614006,7.074187481910001
Feature,5541-5440,6.221683,-75.212372,6.173548,-75.338078,172,5541,5440,PEÑOL,MARINILLA,LineString,-75.2123722544999,6.22168318271,-75.3380784356999,6.17354813976
Feature,54405-11001,7.833493,-72.506037,4.650528,-74.105972,172,54405,11001,LOS PATIOS,"BOGOTÁ, D.C.",LineString,-72.5060367469999,7.8334926728,-74.105971599,4.65052840264
Feature,5055-11001,5.731561,-75.142716,4.650528,-74.105972,172,5055,11001,ARGELIA,"BOGOTÁ, D.C.",LineString,-75.1427155905,5.7315608939,-74.105971599,4.65052840264
Feature,25035-11001,4.562998,-74.530669,4.650528,-74.105972,172,25035,11001,ANAPOIMA,"BOGOTÁ, D.C.",LineString,-74.530669207,4.56299758956,-74.105971599,4.65052840264
Feature,50150-11001,3.827479,-73.689014,4.650528,-74.105972,172,50150,11001,CASTILLA LA NUEVA,"BOGOTÁ, D.C.",LineString,-73.6890138291,3.82747943697,-74.105971599,4.65052840264
Feature,25596-25754,4.744734,-74.533451,4.576529,-74.215511,172,25596,25754,QUIPILE,SOACHA,LineString,-74.5334510616,4.74473436028,-74.2155110973999,4.57652885514
Feature,52835-50001,1.761334,-78.781544,4.122958,-73.626878,172,52835,50001,TUMACO,VILLAVICENCIO,LineString,-78.7815440444999,1.76133367771,-73.626877897,4.12295758045
Feature,50270-50223,3.739129,-73.835162,3.793034,-73.840963,172,50270,50223,EL DORADO,SAN LUIS DE CUBARRAL,LineString,-73.8351618951,3.73912923949,-73.8409629559999,3.79303419712
Feature,73671-73168,3.926797,-75.016637,3.725761,-75.483582,172,73671,73168,SALDAÑA,CHAPARRAL,LineString,-75.0166367390999,3.9267971325,-75.4835822095,3.72576111018
Feature,19698-52001,3.011288,-76.485346,1.212839,-77.278125,172,19698,52001,SANTANDER DE QUILICHAO,SAN JUAN DE PASTO,LineString,-76.4853458903999,3.01128796778,-77.2781249941999,1.21283942448
Feature,44001-8758,11.529125,-72.912271,10.90618,-74.793567,171,44001,8758,RIOHACHA,SOLEDAD,LineString,-72.9122712548,11.5291254274,-74.7935670006999,10.9061797919
Feature,44420-20443,10.510751,-73.071595,10.390748,-73.028834,171,44420,20443,LA JAGUA DEL PILAR,MANAURE BALCÓN DEL CESAR,LineString,-73.0715949486999,10.5107506773,-73.0288341011,10.3907483154
Feature,47980-20013,10.763895,-74.139233,10.040365,-73.237431,171,47980,20013,PRADO - SEVILLA,AGUSTÍN CODAZZI,LineString,-74.139232543,10.7638951541,-73.2374314486999,10.040364554700002
Feature,47288-70001,10.514851,-74.191555,9.300455,-75.395996,171,47288,70001,FUNDACIÓN,SINCELEJO,LineString,-74.1915550126999,10.5148511979,-75.3959960643999,9.30045521524
Feature,20238-54001,10.149132,-73.96137,7.905267,-72.505591,171,20238,54001,EL COPEY,CÚCUTA,LineString,-73.9613702507,10.1491321093,-72.5055909658999,7.905267116589999
Feature,5172-5360,7.666156,-76.681565,6.169702,-75.613401,171,5172,5360,CHIGORODÓ,ITAGÜÍ,LineString,-76.6815647245,7.6661564496,-75.6134013955,6.16970164493
Feature,76109-76147,3.875474,-77.011536,4.738522,-75.911513,171,76109,76147,BUENAVENTURA,CARTAGO,LineString,-77.0115358955,3.87547430591,-75.9115132948,4.73852191581
Feature,68547-11001,6.995475,-73.054308,4.650528,-74.105972,171,68547,11001,PIEDECUESTA,"BOGOTÁ, D.C.",LineString,-73.0543082605999,6.99547484166,-74.105971599,4.65052840264
Feature,73124-63130,4.43777,-75.433796,4.516195,-75.649088,171,73124,63130,CAJAMARCA,CALARCÁ,LineString,-75.4337958575,4.43777027301,-75.649088163,4.51619511746
Feature,41001-41524,2.935546,-75.277946,2.887341,-75.434033,171,41001,41524,NEIVA,PALERMO,LineString,-75.2779458694,2.93554559249,-75.4340331439999,2.88734129075
Feature,73616-41298,3.530214,-75.644684,2.195653,-75.626738,171,73616,41298,RIOBLANCO,GARZÓN,LineString,-75.6446841365,3.53021377745,-75.62673823,2.19565280168
Feature,47058-8758,9.847372,-74.236216,10.90618,-74.793567,170,47058,8758,EL DIFICIL,SOLEDAD,LineString,-74.2362155595999,9.84737240105999,-74.7935670006999,10.9061797919
Feature,23672-13001,9.370933,-75.762202,10.398816,-75.501229,170,23672,13001,SAN ANTERO,CARTAGENA DE INDIAS,LineString,-75.7622019669999,9.3709325453,-75.5012292161,10.3988164843999
Feature,13490-13600,8.527713,-74.037523,8.589185,-73.837674,170,13490,13600,NOROSÍ,RÍO VIEJO,LineString,-74.0375226134,8.52771290269999,-73.8376744607,8.58918472553
Feature,5490-23807,8.426025,-76.787621,8.172247,-76.062317,170,5490,23807,NECOCLÍ,TIERRALTA,LineString,-76.7876212535,8.42602528083999,-76.06231662800002,8.17224654791
Feature,5736-5154,7.07992,-74.6993,7.97776,-75.198514,170,5736,5154,SEGOVIA,CAUCASIA,LineString,-74.6993000374999,7.07992032695,-75.1985143434999,7.977760369959999
Feature,8078-11001,10.794952,-74.916213,4.650528,-74.105972,170,8078,11001,BARANOA,"BOGOTÁ, D.C.",LineString,-74.916213271,10.7949517701,-74.105971599,4.65052840264
Feature,41020-50001,2.522556,-75.315695,4.122958,-73.626878,170,41020,50001,ALGECIRAS,VILLAVICENCIO,LineString,-75.3156946518,2.52255590505,-73.626877897,4.12295758045
Feature,18860-41298,1.197615,-75.705366,2.195653,-75.626738,170,18860,41298,VALPARAÍSO,GARZÓN,LineString,-75.7053662849999,1.19761525181,-75.62673823,2.19565280168
Feature,52250-52001,2.476974,-78.110298,1.212839,-77.278125,170,52250,52001,EL CHARCO,SAN JUAN DE PASTO,LineString,-78.1102980565,2.47697407881,-77.2781249941999,1.21283942448
Feature,18001-52001,1.617334,-75.60689,1.212839,-77.278125,170,18001,52001,FLORENCIA,SAN JUAN DE PASTO,LineString,-75.6068902091,1.61733394988,-77.2781249941999,1.21283942448
Feature,20238-47980,10.149132,-73.96137,10.763895,-74.139233,169,20238,47980,EL COPEY,PRADO - SEVILLA,LineString,-73.9613702507,10.1491321093,-74.139232543,10.7638951541
Feature,20013-20178,10.040365,-73.237431,9.361379,-73.600913,169,20013,20178,AGUSTÍN CODAZZI,CHIRIGUANÁ,LineString,-73.2374314486999,10.0403645547,-73.6009132149,9.36137942007
Feature,20001-23001,10.461893,-73.258517,8.746423,-75.876635,169,20001,23001,VALLEDUPAR,MONTERÍA,LineString,-73.2585170443999,10.4618933985,-75.8766346495,8.74642258289999
Feature,23682-23001,7.786984,-75.534855,8.746423,-75.876635,169,23682,23001,SAN JOSÉ DE URÉ,MONTERÍA,LineString,-75.5348549888999,7.78698363946,-75.8766346495,8.74642258289999
Feature,23570-23555,8.502656,-75.508178,8.409121,-75.584097,169,23570,23555,PUEBLO NUEVO,PLANETA RICA,LineString,-75.508177552,8.5026556435,-75.5840965622,8.40912149513
Feature,54800-54670,8.437234,-73.286985,8.398315,-73.206691,169,54800,54670,TEORAMA,SAN CALIXTO,LineString,-73.2869854333,8.43723373421999,-73.2066910223,8.39831528626
Feature,5495-23068,8.088078,-74.776799,8.311132,-75.147012,169,5495,23068,NECHÍ,AYAPEL,LineString,-74.7767992673,8.08807817613,-75.1470116379999,8.31113196143999
Feature,20011-68547,8.310121,-73.6013,6.995475,-73.054308,169,20011,68547,AGUACHICA,PIEDECUESTA,LineString,-73.6013004489999,8.31012096837,-73.0543082605999,6.99547484166
Feature,5400-5686,5.974352,-75.360575,6.645172,-75.46008,169,5400,5686,LA UNIÓN,SANTA ROSA DE OSOS,LineString,-75.3605747076999,5.97435177171,-75.46007968,6.64517249596
Feature,81794-85010,6.457692,-71.740613,5.169985,-72.552585,169,81794,85010,TAME,AGUAZUL,LineString,-71.7406131925999,6.45769174666,-72.5525853377999,5.16998543068
Feature,27077-27361,4.953515,-77.365992,5.153351,-76.686002,169,27077,27361,PIZARRO,ISTMINA,LineString,-77.3659915836,4.95351524875,-76.6860015417999,5.15335100307
Feature,73870-25754,5.030295,-75.11779,4.576529,-74.215511,169,73870,25754,VILLAHERMOSA,SOACHA,LineString,-75.1177898759,5.03029544526,-74.2155110973999,4.57652885514
Feature,73671-73001,3.926797,-75.016637,4.439631,-75.19635,169,73671,73001,SALDAÑA,IBAGUÉ,LineString,-75.0166367390999,3.9267971325,-75.1963501464999,4.43963072518
Feature,18753-25290,2.113418,-74.77196,4.337748,-74.366368,169,18753,25290,SAN VICENTE DEL CAGUÁN,FUSAGASUGÁ,LineString,-74.7719596917,2.11341773815,-74.3663679706999,4.3377481407
Feature,50689-50006,3.701611,-73.695972,3.991014,-73.765602,169,50689,50006,SAN MARTÍN,ACACÍAS,LineString,-73.6959721847999,3.70161052647,-73.7656023437999,3.991014027979999
Feature,41306-41298,2.387831,-75.545729,2.195653,-75.626738,169,41306,41298,GIGANTE,GARZÓN,LineString,-75.545729476,2.38783133542,-75.62673823,2.19565280168
Feature,41530-41551,1.723503,-76.133017,1.853056,-76.049263,169,41530,41551,PALESTINA,PITALITO,LineString,-76.1330171819,1.72350304121,-76.0492634224,1.85305558984
Feature,86755-52001,1.17674,-76.875892,1.212839,-77.278125,169,86755,52001,SAN FRANCISCO,SAN JUAN DE PASTO,LineString,-76.8758920279999,1.17674026476,-77.2781249941999,1.21283942448
Feature,52835-52838,1.761334,-78.781544,1.086639,-77.617854,169,52835,52838,TUMACO,TÚQUERRES,LineString,-78.7815440444999,1.76133367771,-77.6178536325,1.08663901084
Feature,23807-44430,8.172247,-76.062317,11.378362,-72.241551,168,23807,44430,TIERRALTA,MAICAO,LineString,-76.062316628,8.17224654791,-72.2415513962999,11.378361874299902
Feature,54670-8001,8.398315,-73.206691,10.979459,-74.816835,168,54670,8001,SAN CALIXTO,BARRANQUILLA,LineString,-73.2066910223,8.39831528626,-74.8168347868,10.9794593386
Feature,23580-8001,7.889279,-75.672022,10.979459,-74.816835,168,23580,8001,PUERTO LIBERTADOR,BARRANQUILLA,LineString,-75.672022287,7.88927921392,-74.8168347868,10.9794593386
Feature,23001-20001,8.746423,-75.876635,10.461893,-73.258517,168,23001,20001,MONTERÍA,VALLEDUPAR,LineString,-75.8766346495,8.74642258289999,-73.2585170443999,10.4618933985
Feature,47288-20238,10.514851,-74.191555,10.149132,-73.96137,168,47288,20238,FUNDACIÓN,EL COPEY,LineString,-74.1915550126999,10.5148511979,-73.9613702507,10.1491321093
Feature,5154-23068,7.97776,-75.198514,8.311132,-75.147012,168,5154,23068,CAUCASIA,AYAPEL,LineString,-75.1985143434999,7.97776036996,-75.1470116379999,8.31113196143999
Feature,5736-5045,7.07992,-74.6993,7.882717,-76.626186,168,5736,5045,SEGOVIA,APARTADÓ,LineString,-74.6993000374999,7.07992032695,-76.6261859722999,7.882716696189999
Feature,13549-13670,8.914779,-74.461872,7.477475,-73.924558,168,13549,13670,PINILLOS,SAN PABLO,LineString,-74.4618722413,8.91477865069,-73.9245578327,7.47747543639
Feature,47001-68276,11.225703,-74.188397,7.074187,-73.097661,168,47001,68276,SANTA MARTA,FLORIDABLANCA,LineString,-74.1883970494999,11.2257031418,-73.0976614006,7.074187481910001
Feature,68250-68276,6.056902,-73.814185,7.074187,-73.097661,168,68250,68276,EL PEÑÓN,FLORIDABLANCA,LineString,-73.8141846734999,6.05690174468,-73.0976614006,7.074187481910001
Feature,68745-68307,6.443472,-73.337409,7.071761,-73.168255,168,68745,68307,SIMACOTA,GIRÓN,LineString,-73.3374093335,6.44347223675,-73.16825490019991,7.07176114996
Feature,68190-68307,6.315266,-73.950919,7.071761,-73.168255,168,68190,68307,CIMITARRA,GIRÓN,LineString,-73.9509191398999,6.31526561795,-73.16825490019991,7.07176114996
Feature,5604-5858,7.028794,-74.690463,6.771813,-74.797534,168,5604,5858,REMEDIOS,VEGACHÍ,LineString,-74.6904627992,7.02879358748,-74.7975338595999,6.77181327361
Feature,5315-5088,6.814108,-75.2396,6.333786,-75.554448,168,5315,5088,GUADALUPE,BELLO,LineString,-75.2396002925,6.81410778127,-75.5544475762,6.33378556234
Feature,66687-5001,5.074897,-75.964393,6.248941,-75.577056,168,66687,5001,SANTUARIO,MEDELLÍN,LineString,-75.9643929660999,5.07489741534,-75.5770556256999,6.24894080931
Feature,23162-11001,8.886662,-75.791882,4.650528,-74.105972,168,23162,11001,CERETÉ,"BOGOTÁ, D.C.",LineString,-75.7918818625,8.8866615532,-74.105971599,4.65052840264
Feature,5120-11001,7.576322,-75.350108,4.650528,-74.105972,168,5120,11001,CÁCERES,"BOGOTÁ, D.C.",LineString,-75.3501083098,7.57632158107,-74.105971599,4.65052840264
Feature,81736-25754,6.953878,-71.873949,4.576529,-74.215511,168,81736,25754,SARAVENA,SOACHA,LineString,-71.8739494778999,6.95387794055,-74.2155110973999,4.57652885514
Feature,73124-25754,4.43777,-75.433796,4.576529,-74.215511,168,73124,25754,CAJAMARCA,SOACHA,LineString,-75.4337958575,4.43777027301,-74.2155110973999,4.57652885514
Feature,68081-73001,7.067976,-73.846686,4.439631,-75.19635,168,68081,73001,BARRANCABERMEJA,IBAGUÉ,LineString,-73.8466857443,7.06797552653,-75.1963501464999,4.43963072518
Feature,52001-19318,1.212839,-77.278125,2.570692,-77.885683,168,52001,19318,SAN JUAN DE PASTO,GUAPÍ,LineString,-77.2781249941999,1.21283942448,-77.8856832383,2.57069210962
Feature,86571-18592,0.963536,-76.408022,1.910181,-75.157857,168,86571,18592,PUERTO GUZMÁN,PUERTO RICO,LineString,-76.408021749,0.963535947743,-75.1578569902,1.91018145606
Feature,18860-52418,1.197615,-75.705366,1.494205,-77.521088,168,18860,52418,VALPARAÍSO,SOTOMAYOR,LineString,-75.7053662849999,1.19761525181,-77.5210875384999,1.49420521986
Feature,23068-8001,8.311132,-75.147012,10.979459,-74.816835,167,23068,8001,AYAPEL,BARRANQUILLA,LineString,-75.1470116379999,8.31113196143999,-74.8168347868,10.9794593386
Feature,20001-44110,10.461893,-73.258517,10.651063,-72.921658,167,20001,44110,VALLEDUPAR,EL MOLINO,LineString,-73.2585170443999,10.4618933985,-72.921658285,10.6510631569999
Feature,47170-47258,10.028009,-74.620928,10.403111,-74.823231,167,47170,47258,CHIVOLO,EL PIÑÓN,LineString,-74.6209275007,10.0280091848,-74.82323067730002,10.4031106081
Feature,70473-70823,9.328925,-75.310399,9.453703,-75.439516,167,70473,70823,MORROA,TOLÚ VIEJO,LineString,-75.310398605,9.32892494293,-75.4395158704,9.45370314300999
Feature,70508-70473,9.525986,-75.228808,9.328925,-75.310399,167,70508,70473,OVEJAS,MORROA,LineString,-75.2288076868999,9.52598596404999,-75.310398605,9.32892494293
Feature,13140-70001,10.251025,-74.91381,9.300455,-75.395996,167,13140,70001,CALAMAR,SINCELEJO,LineString,-74.913809567,10.2510248115,-75.3959960643999,9.30045521524
